id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
43638464,222125407,2017-01-12,,within an hour,99%,100%,t,Lincoln Park,24,26,"['email', 'phone']",t,t,West Town,41.8998293,-87.67569999999999,Entire rental unit,Entire home/apt,5,1 bath,3.0,$109.00,2,180,2,2,1125,1125,2.0,1125.0,t,17,42,72,162,21,21,2,2023-07-08,2023-12-03,4.95,4.86,4.95,5.0,4.95,4.95,4.86,t,22,22,0,0,3.84
855999780840293282,918730,2011-03-23,"Chicago, IL",,,100%,f,Irving Park,3,3,"['email', 'phone']",t,t,Irving Park,41.95042,-87.73472,Entire rental unit,Entire home/apt,6,1 bath,2.0,$175.00,4,1125,4,4,1125,1125,4.0,1125.0,t,24,51,71,271,57,10,0,2017-09-11,2023-10-10,4.82,4.91,4.84,4.98,4.89,4.86,4.79,t,2,2,0,0,0.75
1038883130118170336,455852526,2018-11-28,"Atlanta, GA",within a few hours,100%,68%,f,Peyton Forest,7,9,"['email', 'phone']",t,t,Near West Side,41.86818,-87.68273,Entire condo,Entire home/apt,2,1 bath,1.0,$150.00,3,90,3,3,1125,1125,3.0,1125.0,t,1,1,22,112,23,1,0,2022-01-23,2023-09-18,4.61,4.52,4.61,4.65,4.52,4.74,4.65,t,3,3,0,0,0.99
950283883165479955,220543723,2017-01-07,"Chicago, IL",within an hour,100%,87%,t,Uptown,2,2,"['email', 'phone']",t,f,Uptown,41.97092,-87.64987,Private room in home,Private room,2,1 private bath,1.0,$100.00,2,15,2,2,15,15,2.0,15.0,t,13,43,73,139,79,16,0,2017-02-03,2023-10-16,4.97,4.99,4.97,5.0,5.0,4.99,4.96,f,2,0,2,0,0.94
649906858536454609,36894738,2014-07-20,,within an hour,100%,100%,t,Woodlawn,1,1,"['email', 'phone']",t,t,Woodlawn,41.78445,-87.6095,Entire condo,Entire home/apt,6,2 baths,3.0,$194.00,3,29,3,3,1125,1125,3.0,1125.0,t,1,8,38,38,20,15,0,2022-08-07,2023-10-16,4.85,4.8,4.75,4.95,4.95,4.35,4.75,f,1,1,0,0,1.2
620926220778986095,523796158,2019-05-14,,,,,f,Chatham,1,1,"['email', 'phone']",t,t,Chatham,41.7472,-87.60889,Entire rental unit,Entire home/apt,4,1 bath,1.0,$50.00,35,37,35,35,37,37,35.0,37.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,1,1,0,0,
741484715562736446,177133870,2016-08-07,"San Francisco, CA",within an hour,99%,99%,f,Downtown Austin,207,230,"['email', 'phone', 'work_email']",t,t,Loop,41.87127,-87.63172,Entire rental unit,Entire home/apt,8,2 baths,5.0,$178.00,2,280,2,999,280,999,41.0,306.4,t,19,49,67,270,186,69,7,2020-11-29,2023-12-11,4.81,4.89,4.87,4.84,4.8,4.92,4.6,t,17,17,0,0,5.0
5807478,882771402,2022-01-20,,within an hour,100%,100%,f,Lake View East,4,4,['phone'],t,t,Lake View,41.94915,-87.65872,Private room in rental unit,Private room,5,1 private bath,1.0,$27.00,2,30,2,2,1125,1125,2.0,1125.0,t,10,25,40,208,63,35,1,2022-02-24,2023-12-01,4.57,4.73,4.41,4.78,4.76,4.9,4.62,t,4,0,4,0,2.85
915164671501431449,18595010,2013-10-08,"Chicago, IL",within an hour,90%,100%,t,Lakeview,6,6,"['email', 'phone', 'work_email']",t,t,Lake View,41.94774,-87.65421,Entire rental unit,Entire home/apt,9,2 baths,5.0,$765.00,1,365,2,3,365,1125,2.5,515.3,t,29,59,89,273,34,9,0,2021-04-18,2023-09-24,4.94,4.94,4.94,4.97,4.85,5.0,4.79,t,6,6,0,0,1.05
611089980772836204,19992834,2013-11-13,"Chicago, IL",within a few hours,100%,100%,t,Logan Square,1,2,"['email', 'phone']",t,t,Logan Square,41.91822,-87.71946,Private room in home,Private room,2,1 shared bath,1.0,$60.00,3,15,3,3,1125,1125,3.0,1125.0,t,6,6,6,6,26,13,0,2021-11-28,2023-10-10,5.0,4.96,4.88,5.0,5.0,4.77,4.88,f,1,0,1,0,1.04
46278553,855210059,2021-10-16,,,,100%,f,River North,1,1,"['email', 'phone']",t,t,Near North Side,41.89295380197193,-87.62979721848242,Entire rental unit,Entire home/apt,2,1 bath,2.0,$241.00,32,365,32,32,1125,1125,32.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,1,1,0,0,
15328919,51431498,2015-01-06,"Chicago, IL",within an hour,100%,97%,t,Garfield Park,10,13,"['email', 'phone']",t,t,West Town,41.90838,-87.68801,Entire rental unit,Entire home/apt,4,1 bath,2.0,$73.00,3,29,2,3,29,29,2.9,29.0,t,9,9,21,21,354,59,5,2018-04-01,2023-12-10,4.81,4.91,4.74,4.94,4.97,4.83,4.73,f,8,5,3,0,5.09
1020810,5622023,2012-07-02,"Chicago, IL",within an hour,100%,98%,t,Pangrati,6,7,"['email', 'phone', 'work_email']",t,t,Near North Side,41.90767,-87.64816,Entire rental unit,Entire home/apt,14,3 baths,13.0,$471.00,3,35,2,3,1125,1125,2.9,1125.0,t,30,60,90,355,42,15,0,2020-01-20,2023-11-05,4.95,4.98,4.98,4.93,4.93,4.98,4.9,t,3,3,0,0,0.88
52555897,314608298,2017-11-03,"Chicago, IL",,,,f,South Loop/Printers Row,2,2,"['email', 'phone']",t,t,Near South Side,41.86387,-87.62816,Entire rental unit,Entire home/apt,4,2 baths,3.0,$88.00,60,1125,60,60,1125,1125,60.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,1,1,0,0,
661093838904219138,540333035,2019-06-20,"Chicago, IL",within an hour,100%,95%,t,Forest Glen,4,6,"['email', 'phone']",t,t,Irving Park,41.95429,-87.73148,Entire rental unit,Entire home/apt,4,1 bath,,$103.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,180,0,0,0,,,,,,,,,,f,3,3,0,0,
51768262,412018174,2018-07-29,"Newport Beach, CA",within an hour,100%,98%,f,Sheffield & DePaul,12,55,"['email', 'phone']",t,t,Lincoln Park,41.92887,-87.65309,Entire condo,Entire home/apt,14,3 baths,8.0,$475.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,69,28,3,2021-11-07,2023-11-30,4.89,4.93,4.91,4.91,4.96,4.91,4.79,f,2,2,0,0,2.68
852122681969177053,1382147,2011-06-11,"Chicago, IL",within a few hours,100%,87%,f,Englewood,22,45,"['email', 'phone']",t,t,Auburn Gresham,41.75472,-87.65597,Shared room in home,Shared room,2,3 shared baths,2.0,$35.00,32,365,32,32,365,365,32.0,365.0,t,29,59,89,364,0,0,0,,,,,,,,,,f,22,0,2,20,
849968138671103633,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Uptown,41.96920519999999,-87.655816,Entire rental unit,Entire home/apt,2,1 bath,1.0,$68.00,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
52221003,203190,2010-03-31,"Chicago, IL",within a few hours,100%,87%,f,Lincoln Park,9,13,"['email', 'phone']",t,t,Lincoln Park,41.92499,-87.65573,Entire rental unit,Entire home/apt,6,1 bath,3.0,$74.00,32,300,32,88,300,300,43.1,300.0,t,30,60,90,365,49,2,0,2010-06-14,2023-09-30,4.32,4.58,4.26,4.15,4.15,4.92,4.37,f,3,3,0,0,0.3
978542250158238733,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8772287,-87.6290111,Entire rental unit,Entire home/apt,2,1 bath,1.0,$82.00,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,2,0,0,2022-05-15,2022-12-08,4.5,5.0,5.0,5.0,5.0,4.0,4.5,f,643,643,0,0,0.1
6612044,1037836022,2023-06-08,"Chicago, IL",within an hour,100%,99%,f,Lake View East,24,25,"['email', 'phone']",t,t,Uptown,41.95474338423685,-87.65128843068338,Entire rental unit,Entire home/apt,3,1 bath,2.0,$48.00,2,365,2,2,1125,1125,2.0,1125.0,t,14,29,59,239,2,2,0,2023-10-08,2023-10-13,2.0,2.5,2.5,4.5,2.5,4.0,1.5,t,23,22,1,0,0.83
21272387,9619834,2013-01-22,"Chicago, IL",within a day,100%,75%,f,Logan Square,1,1,"['email', 'phone', 'work_email']",t,t,Logan Square,41.91878,-87.70699,Entire rental unit,Entire home/apt,4,1 bath,2.0,$95.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,128,132,0,0,2016-06-27,2022-10-16,4.81,4.93,4.74,4.98,4.98,4.81,4.78,f,1,1,0,0,1.45
23234733,36691635,2014-07-18,"Chicago, IL",within a day,100%,33%,f,Uptown,1,1,"['email', 'phone']",t,t,Uptown,41.96591,-87.65795,Private room in rental unit,Private room,2,1 shared bath,1.0,$60.00,1,1125,2,2,1125,1125,2.0,1125.0,t,16,46,76,76,32,0,0,2018-07-22,2019-10-20,4.84,4.88,4.88,5.0,4.91,4.84,4.81,f,1,0,1,0,0.49
598736322862370600,522843555,2019-05-12,"North Chicago, IL",,,88%,f,Lake View East,1,2,['phone'],t,f,Lake View,41.949248,-87.65034059999999,Private room in rental unit,Private room,2,1 bath,1.0,$167.00,1,365,2,2,365,365,2.0,365.0,t,30,60,90,365,3,3,0,2023-06-11,2023-08-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.47
962220305467976403,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.876299,-87.6537208,Entire rental unit,Entire home/apt,2,1 bath,1.0,$156.00,32,1125,360,360,1125,1125,360.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,643,643,0,0,
999221300295088630,790998106,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85512,-87.62355,Entire rental unit,Entire home/apt,8,2 baths,4.0,$216.00,2,365,2,3,1125,1125,2.0,1125.0,t,18,43,70,340,45,31,5,2022-05-04,2023-12-11,4.91,4.91,4.89,4.98,4.98,4.87,4.73,t,74,74,0,0,2.27
52716429,338595474,2018-01-22,"Chicago, IL",within an hour,100%,95%,t,Avondale,32,40,"['email', 'phone', 'work_email']",t,t,Logan Square,41.93014,-87.71566,Entire condo,Entire home/apt,6,1 bath,3.0,$90.00,3,365,2,5,1125,1125,3.9,1125.0,t,0,0,0,0,37,28,0,2022-09-11,2023-11-09,4.89,4.87,4.95,4.79,4.95,4.92,4.84,f,21,21,0,0,2.39
863156603130555526,222125407,2017-01-12,,within an hour,99%,100%,t,Lincoln Park,24,26,"['email', 'phone']",t,t,Logan Square,41.925132,-87.6911818,Entire rental unit,Entire home/apt,4,1 bath,2.0,$78.00,2,30,2,2,1125,1125,2.0,1125.0,t,18,48,78,78,8,8,5,2023-11-03,2023-12-05,5.0,4.88,5.0,5.0,5.0,5.0,4.75,t,22,22,0,0,5.22
50787434,18595010,2013-10-08,"Chicago, IL",within an hour,90%,100%,t,Lakeview,6,6,"['email', 'phone', 'work_email']",t,t,Lake View,41.94842,-87.65307,Entire rental unit,Entire home/apt,7,2 baths,5.0,$565.00,1,365,2,3,365,1125,2.1,536.2,t,29,59,89,273,14,2,0,2013-12-01,2023-08-06,4.71,4.71,4.79,4.5,4.79,4.93,4.64,t,6,6,0,0,0.11
899570869013091129,30211187,2014-05-04,"Chicago, IL",within an hour,100%,100%,t,North Lawndale,4,8,"['email', 'phone']",t,t,East Garfield Park,41.88619389999999,-87.70511859999999,Entire home,Entire home/apt,16,2.5 baths,11.0,$278.00,2,1125,2,3,1125,1125,2.4,1125.0,t,0,0,0,0,48,41,1,2022-10-14,2023-11-20,4.92,4.98,4.92,4.98,5.0,4.63,4.88,t,4,4,0,0,3.34
46036579,952179015,2022-08-21,,within an hour,100%,100%,f,Old Town Triangle,1,4,['phone'],t,f,Lincoln Park,41.91335,-87.636,Entire rental unit,Entire home/apt,3,1 bath,2.0,$130.00,1,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,14,14,4,2023-09-10,2023-12-17,4.87,4.93,4.73,4.8,4.67,4.87,4.87,t,1,1,0,0,4.2
623289630247460507,138116495,2016-04-26,"Monee, IL",,,,f,Bronzeville,1,1,"['email', 'phone']",t,t,Kenwood,41.80695,-87.60489,Entire condo,Entire home/apt,4,1 bath,2.0,$100.00,32,1125,32,32,1125,1125,32.0,1125.0,t,0,0,0,0,14,0,0,2019-09-15,2021-09-06,4.71,4.71,4.64,4.64,4.71,4.64,4.71,f,1,1,0,0,0.27
31416436,964927906,2022-10-06,,,,100%,f,North Lawndale,1,1,['phone'],t,f,North Lawndale,41.86279,-87.71634,Entire home,Entire home/apt,10,1 bath,3.0,$275.00,1,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,9,4,0,2022-10-09,2023-03-12,4.44,4.44,4.56,4.11,4.67,3.67,4.11,f,1,1,0,0,0.62
48807498,35294354,2014-07-04,"Chicago, IL",within a day,100%,100%,f,Cabrini-Green,1,1,"['email', 'phone']",t,t,Near North Side,41.90629790422556,-87.64216482402807,Entire condo,Entire home/apt,3,2 baths,2.0,$170.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,1,1,0,2023-11-08,2023-11-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.73
929226805137985338,55159,2009-07-25,Italy,within a few hours,100%,93%,t,Bucktown,1,7,"['email', 'phone']",t,t,Logan Square,41.92137,-87.67932,Entire loft,Entire home/apt,6,2 baths,3.0,$139.00,2,30,2,2,30,30,2.0,30.0,t,27,57,87,177,195,31,2,2010-12-01,2023-12-17,4.78,4.84,4.73,4.93,4.85,4.92,4.69,f,1,1,0,0,1.23
4096995,790998106,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85378,-87.62364,Entire rental unit,Entire home/apt,6,2 baths,3.0,$151.00,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,62,44,3,2022-06-10,2023-12-17,4.89,4.84,4.67,4.87,4.9,4.73,4.67,t,74,74,0,0,3.34
767783533472740645,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.883056,-87.65131389999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,$131.00,32,1125,32,366,1125,1125,354.2,1125.0,t,1,31,61,336,1,0,0,2021-06-15,2021-06-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,643,643,0,0,0.03
620378921294085253,29976947,2014-05-01,"Chicago, IL",within an hour,100%,99%,t,Pilsen,5,11,"['email', 'phone']",t,t,Lower West Side,41.85558,-87.66415,Entire rental unit,Entire home/apt,4,1 bath,2.0,$101.00,2,1125,2,2,1125,1125,2.0,1125.0,t,7,7,7,7,139,19,1,2019-07-07,2023-11-30,4.73,4.86,4.55,4.94,4.95,4.79,4.69,t,5,5,0,0,2.56
850279335753487796,18639626,2018-12-19,"Chicago, IL",within an hour,100%,100%,t,West Town,2,2,"['email', 'phone']",t,t,West Town,41.89149,-87.67797,Entire home,Entire home/apt,10,3.5 baths,4.0,$704.00,2,365,2,4,1125,1125,3.0,1125.0,t,16,46,76,341,8,8,0,2023-06-04,2023-09-21,5.0,5.0,5.0,5.0,5.0,4.88,4.88,f,2,2,0,0,1.21
984091539639487961,107876991,2016-01-09,"Chicago, IL",within an hour,100%,99%,t,Brighton Park,2,2,"['email', 'phone']",t,t,Brighton Park,41.8200998,-87.7033093,Entire home,Entire home/apt,3,1 bath,2.0,$65.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,135,28,28,0,2023-03-06,2023-11-06,4.75,4.86,4.64,4.79,4.86,4.14,4.61,f,2,2,0,0,2.92
1026199830159458696,152267802,2016-06-06,"Chicago, IL",within a day,100%,56%,f,West Town/Noble Square,7,8,"['email', 'phone']",t,f,West Town,41.89612,-87.66223,Entire condo,Entire home/apt,16,5 baths,7.0,$911.00,1,365,2,2,365,365,2.0,365.0,t,19,49,79,342,14,9,0,2022-08-07,2023-09-24,4.86,4.86,4.86,4.79,4.86,5.0,4.64,f,7,2,5,0,0.84
30175946,924843278,2022-06-03,,within a day,67%,92%,f,Woodlawn,2,4,['phone'],t,t,Woodlawn,41.78321,-87.61045,Entire rental unit,Entire home/apt,16,1 bath,2.0,$214.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,3,1,0,2022-09-25,2023-06-03,3.67,3.67,3.67,3.67,3.33,3.67,3.33,t,2,2,0,0,0.2
785428954368670590,44691399,2014-10-09,"Chicago, IL",within an hour,100%,99%,t,Humboldt Park,3,3,"['email', 'phone']",t,t,West Town,41.90579,-87.69392,Entire rental unit,Entire home/apt,4,2 baths,2.0,$225.00,3,1125,2,4,1125,1125,3.1,1125.0,t,6,6,6,6,32,10,1,2021-11-14,2023-11-18,4.91,4.91,4.94,4.94,5.0,4.84,4.81,f,3,3,0,0,1.25
866750471253080309,50148318,2014-12-21,"Chicago, IL",within an hour,100%,99%,t,Logan Square,5,5,"['email', 'phone']",t,f,Logan Square,41.92418058244831,-87.69367877941414,Private room in rental unit,Private room,2,1 shared bath,1.0,$103.00,2,250,2,2,250,250,2.0,250.0,t,26,56,86,349,2,2,0,2023-01-22,2023-03-05,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,5,3,2,0,0.18
19662106,3118462,2012-01-02,"Chicago, IL",within a few hours,100%,99%,t,Pilsen,3,3,"['email', 'phone', 'work_email']",t,t,Lower West Side,41.84828,-87.68021,Private room in home,Private room,1,1.5 shared baths,1.0,$82.00,2,14,2,2,14,14,2.0,14.0,t,0,15,45,315,201,24,0,2014-04-04,2023-11-06,4.95,4.92,4.93,4.96,5.0,4.67,4.89,f,3,0,3,0,1.7
705072819882209669,94345291,2015-10-22,"Chicago, IL",within an hour,100%,98%,f,Bucktown,55,58,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89898538055322,-87.62817499626908,Entire rental unit,Entire home/apt,2,1 bath,1.0,$83.00,2,180,2,2,180,180,2.0,180.0,t,0,0,0,0,36,36,5,2023-02-21,2023-12-13,4.57,4.76,4.38,4.73,4.76,4.86,4.49,f,55,55,0,0,3.59
19285860,13704775,2013-06-11,"Chicago, IL",within an hour,100%,100%,f,Near West Side,1,1,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8857,-87.67272,Entire rental unit,Entire home/apt,6,1 bath,3.0,$175.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,180,155,2,0,2017-03-12,2023-08-18,4.89,4.91,4.9,4.94,4.99,4.54,4.8,f,1,1,0,0,1.88
682441939455372233,218151195,2016-12-30,United States,within an hour,100%,99%,,,32,104,"['email', 'phone']",t,t,Near West Side,41.87566,-87.68038,Private room in home,Private room,4,2 shared baths,2.0,$23.00,2,30,2,2,30,30,2.0,30.0,t,23,53,83,251,16,9,1,2019-03-17,2023-12-03,4.31,4.56,4.63,4.75,4.81,4.06,4.38,t,7,0,7,0,0.28
637682564283136179,263383879,2017-05-23,,,,,f,Albany Park,1,5,['phone'],t,f,Albany Park,41.96891,-87.74697,Entire rental unit,Entire home/apt,6,1 bath,2.0,$65.00,30,365,30,30,1125,1125,30.0,1125.0,t,30,60,90,90,35,0,0,2017-10-01,2022-04-23,4.86,4.94,4.89,5.0,4.97,4.83,4.89,f,1,1,0,0,0.46
52521020,317828051,2017-11-15,"Chicago, IL",,,0%,f,Near South Side,1,1,['phone'],t,t,Near South Side,41.85937,-87.6247,Private room in rental unit,Private room,1,1 shared bath,1.0,$90.00,60,365,60,60,365,365,60.0,365.0,t,23,53,83,358,0,0,0,,,,,,,,,,f,1,0,1,0,
12140,94345291,2015-10-22,"Chicago, IL",within an hour,100%,98%,f,Bucktown,55,58,"['email', 'phone', 'work_email']",t,t,Lincoln Square,41.96291,-87.67693,Entire rental unit,Entire home/apt,2,1 bath,1.0,$70.00,2,180,2,2,180,180,2.0,180.0,t,16,40,68,328,133,26,4,2019-07-25,2023-12-13,4.3,4.53,4.49,4.49,4.65,4.82,4.36,f,55,55,0,0,2.48
1036580005920314554,43782370,2014-09-28,"Chicago, IL",within an hour,96%,99%,f,Heart of Italy,8,10,"['email', 'phone']",t,f,Lower West Side,41.8498,-87.68286,Private room in rental unit,Private room,2,2 shared baths,1.0,$30.00,5,365,3,5,365,365,4.9,365.0,t,18,25,55,330,10,10,0,2023-07-01,2023-11-14,4.8,4.7,4.3,4.7,5.0,4.7,4.8,f,8,1,7,0,1.75
554142375548384626,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Logan Square,41.9188272,-87.6731968,Entire rental unit,Entire home/apt,4,2 baths,2.0,$129.00,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
660445221185068274,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8693843,-87.6660517,Entire rental unit,Entire home/apt,2,1 bath,1.0,$127.00,32,1125,32,366,1125,1125,354.1,1125.0,t,0,7,37,312,1,1,0,2023-07-08,2023-07-08,5.0,4.0,5.0,4.0,5.0,4.0,3.0,f,643,643,0,0,0.18
8188570,1073909671,2023-09-13,"Chicago, IL",within an hour,100%,,f,Garfield Park,1,1,['phone'],t,t,West Garfield Park,41.87546995140232,-87.72333260625601,Private room in rental unit,Private room,2,1 shared bath,1.0,$47.00,2,60,2,2,1125,1125,2.0,1125.0,t,30,60,90,364,0,0,0,,,,,,,,,,t,1,0,1,0,
32741575,221970926,2017-01-11,"Chicago, IL",within an hour,100%,86%,t,Lincoln Park,3,4,"['email', 'phone']",t,t,Lincoln Park,41.91462,-87.64906,Entire home,Entire home/apt,12,2.5 baths,5.0,$643.00,3,30,2,3,30,30,2.6,30.0,t,18,45,75,350,73,10,1,2017-04-21,2023-11-25,4.93,4.92,4.96,4.94,4.92,4.94,4.71,f,1,1,0,0,0.9
898466186903072118,208072870,2016-11-16,"Chicago, IL",,,100%,f,Logan Square,1,1,"['email', 'phone']",t,t,Logan Square,41.92802163194592,-87.7188671124461,Entire rental unit,Entire home/apt,4,2 baths,2.0,$141.00,32,365,32,32,365,365,32.0,365.0,t,0,0,13,193,0,0,0,,,,,,,,,,t,1,1,0,0,
54147989,72440035,2015-06-19,"Chicago, IL",within an hour,100%,99%,t,Lakeview,1,1,"['email', 'phone']",t,t,Lake View,41.93757,-87.66279,Entire loft,Entire home/apt,4,1 bath,2.0,$132.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,386,78,3,2020-01-12,2023-12-03,4.96,4.96,4.98,4.97,4.98,4.96,4.95,f,1,1,0,0,8.06
14883494,147825947,2016-05-25,"McKinney, TX",within an hour,100%,93%,t,West Town,7,10,"['email', 'phone']",t,t,West Town,41.9092241,-87.68814549999999,Entire condo,Entire home/apt,12,3.5 baths,6.0,$240.00,28,365,21,28,365,365,26.9,365.0,t,17,47,54,308,4,4,0,2023-07-03,2023-08-22,5.0,4.75,5.0,5.0,5.0,5.0,4.75,f,1,1,0,0,0.71
42688955,1367206,2011-06-09,"Chicago, IL",within an hour,100%,99%,t,Roscoe Village,24,38,"['email', 'phone', 'work_email']",t,t,North Center,41.94342,-87.68121,Entire rental unit,Entire home/apt,8,2 baths,3.0,$198.00,1,1125,2,4,1125,1125,2.0,1125.0,t,21,51,81,353,76,19,1,2015-10-15,2023-11-26,4.78,4.8,4.91,4.76,4.62,4.88,4.72,t,23,23,0,0,0.76
50268537,760775794,2020-12-16,,within a day,88%,80%,f,Near West Side,44,44,"['email', 'phone']",t,t,Near West Side,41.88154,-87.68352,Private room in rental unit,Private room,2,1 shared bath,1.0,$36.00,32,730,32,32,730,730,32.0,730.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,44,2,42,0,
835808273542104457,136330546,2016-04-20,"Chicago, IL",within an hour,100%,100%,t,Lakeview,1,1,"['email', 'phone']",t,t,Lake View,41.94706,-87.65211,Entire rental unit,Entire home/apt,7,1 bath,4.0,$109.00,1,365,2,5,3,365,3.1,46.0,t,25,55,85,350,83,26,0,2019-11-17,2023-10-26,4.78,4.83,4.7,4.92,4.96,4.96,4.7,t,1,1,0,0,1.67
20712959,440883642,2018-10-13,"Chicago, IL",within an hour,98%,99%,f,Garfield Park,10,11,"['email', 'phone']",t,t,East Garfield Park,41.87459,-87.6933,Private room in rental unit,Private room,3,2 baths,1.0,$23.00,2,30,2,2,1125,1125,2.0,1125.0,t,29,59,89,257,138,16,1,2018-10-25,2023-11-24,4.33,4.43,4.39,4.7,4.63,3.91,4.29,t,10,1,9,0,2.2
735910153383561729,259328559,2017-05-10,"North Port, FL",within an hour,100%,100%,f,Dunning,3,4,"['email', 'phone']",t,t,Dunning,41.94125,-87.77992,Entire rental unit,Entire home/apt,5,2 baths,3.0,$104.00,2,1125,2,2,1125,1125,2.0,1125.0,t,12,42,72,284,8,7,0,2020-08-15,2023-11-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.2
754995057874575783,82303687,2015-08-11,"Chicago, IL",within an hour,100%,100%,t,Wicker Park,3,5,"['email', 'phone']",t,t,West Town,41.90917,-87.67948,Entire guest suite,Entire home/apt,2,1 bath,1.0,$199.00,3,28,3,3,1125,1125,3.0,1125.0,t,8,23,53,53,13,0,0,2020-01-20,2022-10-25,5.0,5.0,5.0,4.92,4.92,5.0,5.0,f,3,3,0,0,0.27
43518441,28836175,2017-01-30,,,,,f,Near South Side,1,1,"['email', 'phone']",t,f,Near South Side,41.85724,-87.62308,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,$160.00,32,365,32,32,365,365,32.0,365.0,f,29,59,89,179,0,0,0,,,,,,,,,,f,1,1,0,0,
854533832293417361,91959070,2015-10-07,"Chicago, IL",within a few hours,100%,100%,t,West Ridge,2,2,"['email', 'phone']",t,t,West Ridge,41.99592,-87.69348,Private room in bungalow,Private room,2,1 shared bath,1.0,$74.00,2,10,2,2,1125,1125,2.0,1125.0,t,0,0,0,74,127,31,0,2016-03-06,2023-10-22,4.99,4.99,4.98,4.98,4.99,4.92,4.99,f,2,0,2,0,1.34
38091553,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.898904,-87.62797,Entire rental unit,Entire home/apt,4,2 baths,2.0,$226.00,32,1125,32,365,1125,1125,350.3,1125.0,t,0,0,19,294,0,0,0,,,,,,,,,,f,643,643,0,0,
