id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
40461151,1528393651,2020-12-29,"Chicago, IL",within an hour,100%,97%,t,Near West Side,5,5,"['email', 'phone']",t,t,Near West Side,41.8679,-87.6876,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,365,32,45,120,365,35.2,323.3,t,0,0,15,290,5,2,0,2022-05-28,2023-03-31,5.0,5.0,5.0,5.0,5.0,4.4,4.8,f,5,5,0,0,0.26
1910516081057796921,145201003,2015-06-20,"Chicago, IL",within a day,70%,46%,f,Avondale,4,9,"['email', 'phone', 'work_email']",t,t,Avondale,41.93342,-87.72898,Private room in bungalow,Private room,1,1 shared bath,1.0,90,365,90,90,365,365,90.0,365.0,t,0,0,0,261,6,1,0,2019-05-23,2023-09-23,5.0,5.0,5.0,5.0,5.0,4.83,5.0,f,4,0,4,0,0.11
97291713,271007153,2016-04-18,"Chicago, IL",within an hour,100%,99%,f,River North,14,42,"['email', 'phone']",t,t,Near South Side,41.86736905872034,-87.62413305898008,Entire rental unit,Entire home/apt,6,2 baths,2.0,3,999,2,5,999,999,4.7,999.0,t,30,60,90,180,10,10,2,2023-09-01,2023-12-04,4.8,4.7,5.0,4.8,5.0,5.0,4.7,t,8,8,0,0,2.75
1219001105626103683,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.883056,-87.65131389999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,366,1125,1125,351.9,1125.0,t,0,15,45,320,0,0,0,,,,,,,,,,f,643,643,0,0,
2064176763465079399,1861715571,2022-06-21,"Chicago, IL",within an hour,100%,98%,t,Logan Square,10,13,"['email', 'phone']",t,t,West Town,41.89426,-87.65881,Entire rental unit,Entire home/apt,6,2 baths,2.0,2,27,2,2,27,27,2.0,27.0,t,14,44,74,349,14,14,3,2023-07-30,2023-12-11,5.0,5.0,5.0,5.0,5.0,4.93,4.79,f,7,7,0,0,2.96
1961166351408518169,384083043,2016-09-20,"Oak Hill, VA",,,,f,,1,1,"['email', 'phone']",t,t,Rogers Park,42.01381,-87.67743,Private room in condo,Private room,1,1 shared bath,1.0,32,1125,32,32,1125,1125,32.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,1,0,1,0,
1287231845988497853,5017625,2011-10-06,"Evanston, IL",within a day,60%,36%,f,,2,5,"['email', 'phone']",t,t,Rogers Park,42.01938,-87.67985,Entire rental unit,Entire home/apt,6,1 bath,2.0,7,1125,7,7,1125,1125,7.0,1125.0,t,29,59,89,364,16,0,0,2015-04-25,2022-10-15,4.31,4.06,4.13,4.88,4.69,4.44,4.5,f,1,1,0,0,0.15
83894487,35743065,2013-09-19,"Chicago, IL",within an hour,100%,94%,f,Armour Square,1,2,"['email', 'phone']",t,t,Armour Square,41.85661949376461,-87.63145785842188,Entire rental unit,Entire home/apt,5,1 bath,2.0,2,365,2,2,1125,1125,2.0,1125.0,t,22,52,82,239,6,6,1,2023-09-24,2023-11-26,4.83,5.0,4.83,5.0,5.0,4.83,4.67,f,1,1,0,0,2.09
1257948572517474017,504718491,2017-04-16,"Chicago, IL",within an hour,99%,96%,t,Fulton Market,24,28,"['email', 'phone']",t,t,Near North Side,41.89963,-87.61987,Entire rental unit,Entire home/apt,6,1 bath,3.0,2,60,2,2,60,60,2.0,60.0,t,21,45,73,238,125,33,2,2021-07-14,2023-11-26,4.81,4.92,4.81,4.9,4.96,4.96,4.67,f,24,24,0,0,4.22
745735,1740420649,2021-12-07,"Chicago, IL",within an hour,99%,99%,f,Near South Side,42,65,"['email', 'phone']",t,f,Loop,41.88134,-87.62464,Entire rental unit,Entire home/apt,2,1 bath,1.0,1,1125,2,2,1,1125,2.0,97.9,t,13,34,64,284,88,26,0,2021-04-04,2023-10-30,4.55,4.61,4.72,4.67,4.64,4.67,4.41,f,41,36,5,0,2.67
59260899,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.883056,-87.65131389999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
1997067378304113091,48885033,2014-02-13,"Chicago, IL",within an hour,100%,100%,t,Avondale,1,1,"['email', 'phone']",t,t,Avondale,41.93297,-87.70742,Entire rental unit,Entire home/apt,4,1 bath,2.0,2,28,2,2,28,28,2.0,28.0,t,29,59,89,179,71,18,1,2019-12-01,2023-12-11,4.99,4.97,4.96,4.99,5.0,4.94,4.82,f,1,1,0,0,1.44
85133427,220019433,2016-01-17,"Chicago, IL",within an hour,100%,57%,f,Woodlawn,1,1,"['email', 'phone', 'work_email']",t,t,Woodlawn,41.777679555103525,-87.6034220836726,Entire rental unit,Entire home/apt,4,1 bath,2.0,32,180,32,32,180,180,32.0,180.0,t,0,7,37,312,2,2,0,2023-04-22,2023-08-20,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f,1,1,0,0,0.25
1582716042246302455,708753971,2018-03-07,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,58,58,0,0,
57230803,704917675,2018-03-02,,within an hour,100%,99%,f,River North,8,8,"['email', 'phone']",t,t,Near North Side,41.892509,-87.616173,Room in boutique hotel,Private room,2,1 private bath,1.0,1,29,1,32,99,1125,31.9,101.4,t,30,60,90,309,99,17,0,2021-02-15,2023-11-12,4.65,4.69,4.78,4.73,4.62,4.89,4.61,t,8,0,7,0,2.86
13560219,1912088859,2022-09-03,,within an hour,100%,100%,f,River North,13,13,"['email', 'phone']",t,t,Near North Side,41.8958461,-87.6379709,Private room in rental unit,Private room,2,1 shared bath,1.0,1,365,2,2,28,1125,2.0,60.8,t,17,47,77,167,7,6,0,2022-10-03,2023-08-05,4.71,4.71,4.86,5.0,4.86,4.86,4.86,t,13,0,13,0,0.48
1656830831427354457,1036034899,2019-04-30,"Chicago, IL",a few days or more,17%,,f,River North,1,1,"['email', 'phone']",t,f,Loop,41.88734,-87.62783,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,62,32,32,1125,1125,32.0,1125.0,t,30,60,90,90,0,0,0,,,,,,,,,,t,1,1,0,0,
19891983,1831342201,2022-05-06,"Chicago, IL",within an hour,100%,100%,t,Near South Side,7,8,['phone'],t,t,Near South Side,41.8541152,-87.6227943,Entire rental unit,Entire home/apt,4,1 bath,2.0,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,9,8,0,2022-10-30,2023-10-21,4.7,5.0,5.0,5.0,4.7,4.8,4.6,t,7,7,0,0,0.65
1459780280856073143,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,353.4,1125.0,t,0,0,0,136,0,0,0,,,,,,,,,,f,643,643,0,0,
1539663255164138917,43267577,2013-12-26,"Chicago, IL",within an hour,100%,73%,f,West Town,2,2,"['email', 'phone', 'work_email']",t,t,West Town,41.89571,-87.66954,Private room in home,Private room,2,1.5 baths,1.0,1,100,2,2,100,100,2.0,100.0,t,27,57,87,362,6,0,0,2021-06-28,2022-11-16,5.0,5.0,5.0,5.0,5.0,5.0,4.83,f,2,1,1,0,0.2
55106511,342588809,2016-07-24,"Chicago, IL",within an hour,100%,100%,t,McKinley Park,5,5,"['email', 'phone']",t,t,Mckinley Park,41.83388216039869,-87.68326882198461,Shared room in home,Shared room,3,1 shared bath,,1,30,2,2,30,30,2.0,30.0,t,15,45,75,350,17,17,1,2023-03-17,2023-11-21,4.76,4.71,4.65,5.0,5.0,4.88,4.88,t,5,0,4,1,1.84
1853680927210604261,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8845457,-87.66265969999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,360,360,1125,1125,360.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,643,643,0,0,
1575132108054011401,11058865,2012-06-27,"Chicago, IL",within an hour,100%,100%,t,Wrigleyville,3,6,"['email', 'phone']",t,t,Lake View,41.95042,-87.65981,Entire rental unit,Entire home/apt,8,2 baths,5.0,32,1125,32,32,1125,1125,32.0,1125.0,t,28,58,79,298,2,0,0,2021-09-08,2022-05-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.07
99900633,1495251267,2020-10-29,,within a few hours,100%,98%,f,Beverly,1,4,['phone'],t,f,Beverly,41.71153,-87.68136,Entire home,Entire home/apt,6,2.5 baths,3.0,2,28,2,2,28,28,2.0,28.0,t,25,55,83,172,38,26,2,2022-07-10,2023-12-03,4.74,4.87,4.63,4.97,4.97,4.95,4.68,f,1,1,0,0,2.16
103168291,117683513,2015-03-16,"Chicago, IL",,,75%,f,McKinley Park,1,1,"['email', 'phone']",t,t,Mckinley Park,41.82497,-87.67365,Entire rental unit,Entire home/apt,6,1 bath,3.0,32,186,32,32,1125,1125,32.0,1125.0,t,30,60,90,90,120,2,0,2017-09-01,2023-08-06,4.94,4.96,4.95,4.98,4.98,4.83,4.88,t,1,1,0,0,1.57
92552335,2059106081,2023-05-14,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.8336,-87.64397,Private room in home,Private room,1,1 shared bath,1.0,1,365,2,2,1125,1125,2.0,1125.0,t,19,49,79,349,12,12,1,2023-07-04,2023-11-21,4.08,4.33,4.08,4.42,4.42,4.58,4.17,t,61,0,61,0,2.14
1309505336252012151,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.885569,-87.63473669999996,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,366,1125,1125,352.6,1125.0,t,0,14,44,319,1,1,0,2023-11-15,2023-11-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,643,643,0,0,0.88
1310572674264292829,132257297,2015-05-10,,within an hour,100%,100%,t,Lakeview,7,7,"['email', 'phone']",t,t,Lake View,41.9551526,-87.6694809,Entire rental unit,Entire home/apt,2,1 bath,1.0,1,365,2,2,1125,1125,2.0,1125.0,t,14,14,14,14,30,30,2,2023-04-09,2023-12-17,4.9,4.97,4.93,4.93,4.97,4.93,4.73,t,6,6,0,0,3.54
97406179,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8911616,-87.62226299999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,8,283,0,0,0,,,,,,,,,,f,643,643,0,0,
73458333,20912929,2013-02-25,"Chicago, IL",within an hour,100%,99%,t,River West,30,30,"['email', 'phone']",t,t,West Town,41.89499,-87.65478,Entire condo,Entire home/apt,16,6 baths,13.0,2,1125,2,2,1125,1125,2.0,1125.0,t,18,46,76,351,0,0,0,,,,,,,,,,f,24,24,0,0,
1602747589532473229,181334651,2015-09-29,"Chicago, IL",within a few hours,100%,93%,t,River West,1,1,"['email', 'phone', 'work_email']",t,t,West Town,41.89303,-87.64885,Entire townhouse,Entire home/apt,8,3.5 baths,4.0,2,1125,2,5,1125,1125,3.6,1125.0,t,16,46,74,330,190,28,0,2018-07-17,2023-10-23,4.95,4.97,4.92,4.98,4.98,4.91,4.79,f,1,1,0,0,2.88
2013099674576032703,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.87710939999999,-87.6338518,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,8,283,0,0,0,,,,,,,,,,f,643,643,0,0,
2051196074090271209,126676883,2015-04-21,"Chicago, IL",within a few hours,100%,76%,t,Portage Park,8,19,"['email', 'phone']",t,t,Portage Park,41.95993,-87.74773,Entire rental unit,Entire home/apt,3,2 baths,2.0,32,1125,32,32,1125,1125,32.0,1125.0,t,28,58,88,363,16,4,0,2015-05-19,2023-06-19,4.63,4.56,4.56,5.0,4.88,4.5,4.38,f,6,6,0,0,0.15
1949607360611855779,155837233,2015-07-19,"Chicago, IL",within an hour,100%,100%,f,Avondale,1,1,"['email', 'phone']",t,t,Avondale,41.9340035,-87.7185616,Entire townhouse,Entire home/apt,4,1.5 baths,2.0,2,1125,2,2,1125,1125,2.0,1125.0,t,25,55,85,360,16,16,1,2023-06-22,2023-11-26,4.75,4.69,5.0,4.88,4.81,4.8,4.81,f,1,1,0,0,2.67
1869827283884998519,205109905,2015-12-14,"Chicago, IL",within an hour,100%,99%,t,River North,4,5,"['email', 'phone', 'work_email']",t,t,Near North Side,41.90107,-87.63298,Private room in guest suite,Private room,4,1 private bath,3.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,166,17,0,2017-08-22,2023-10-07,4.77,4.8,4.74,4.85,4.85,4.95,4.67,t,4,1,3,0,2.16
52952681,146199305,2015-06-23,"Chicago, IL",within an hour,100%,73%,t,Irving Park,11,12,"['email', 'phone', 'work_email']",t,t,Irving Park,41.962902,-87.735336,Private room in rental unit,Private room,2,1.5 shared baths,1.0,2,90,2,2,90,90,2.0,90.0,t,30,60,90,180,11,2,0,2018-08-07,2023-06-22,4.91,4.82,4.91,5.0,4.91,4.82,4.36,f,11,2,9,0,0.17
97608967,1002335481,2019-03-22,,within a few hours,90%,100%,f,Ravenswood,1,3,['phone'],t,f,Uptown,41.96991,-87.67076,Entire rental unit,Entire home/apt,6,2 baths,3.0,1,365,2,2,365,365,2.0,365.0,t,0,0,0,0,18,18,2,2023-04-16,2023-11-26,4.74,4.84,4.58,4.79,4.84,4.68,4.63,f,1,1,0,0,2.19
1427882777886102153,160981371,2015-08-02,"Chicago, IL",,,0%,f,Little Italy,2,2,['phone'],t,f,Near West Side,41.86577703890031,-87.65577814498502,Private room in rental unit,Private room,2,1 shared bath,1.0,1,32,2,2,32,32,2.0,32.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,2,0,2,0,
104345985,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Lake View,41.94165,-87.652593,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,349.7,1125.0,t,0,0,0,260,0,0,0,,,,,,,,,,f,643,643,0,0,
92004979,137271985,2015-05-26,"Chicago, IL",within an hour,100%,100%,f,Logan Square,2,5,"['email', 'phone']",t,t,Logan Square,41.92616,-87.72051,Private room in condo,Private room,2,1 shared bath,1.0,32,1125,32,32,1125,1125,32.0,1125.0,t,24,54,84,84,26,0,0,2015-06-21,2018-10-08,4.58,4.77,4.42,4.88,4.85,4.5,4.62,f,2,0,2,0,0.25
1540897613705459921,25811377,2013-05-18,"Chicago, IL",within an hour,100%,90%,t,Grand Crossing,3,10,"['email', 'phone']",t,t,Greater Grand Crossing,41.76678,-87.63288,Shared room in rental unit,Shared room,6,1.5 shared baths,12.0,2,1125,2,2,1125,1125,2.0,1125.0,t,28,58,88,363,9,1,0,2019-08-04,2023-08-07,4.56,4.67,4.78,4.56,4.56,4.44,4.56,f,3,1,0,2,0.17
1991576086329378037,308733723,2016-06-11,"Chicago, IL",within an hour,100%,100%,f,Logan Square,4,4,"['email', 'phone']",t,t,Logan Square,41.919377,-87.712291,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,365,32,32,1125,1125,32.0,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,3,3,0,0,
2054803,1751030865,2021-12-27,,within a few hours,100%,6%,f,Irving Park,1,1,"['email', 'phone', 'work_email']",t,t,Irving Park,41.95858,-87.71505,Entire condo,Entire home/apt,2,1 bath,1.0,1,1125,2,2,1125,1125,2.0,1125.0,t,2,13,43,43,23,2,0,2022-03-06,2023-10-02,4.65,4.5,4.45,4.82,4.82,4.68,4.64,f,1,1,0,0,1.06
23165783,36704497,2013-10-01,,within a few hours,100%,100%,f,River North,1,1,"['email', 'phone']",t,t,Near North Side,41.893622848482565,-87.62728620275648,Entire condo,Entire home/apt,2,1 bath,1.0,15,365,15,30,365,365,29.4,365.0,t,23,25,55,235,3,3,0,2023-08-19,2023-11-07,5.0,5.0,5.0,5.0,5.0,4.67,4.67,f,1,1,0,0,0.74
1405673760010614471,1521551465,2020-12-16,,within a day,88%,80%,f,Near West Side,44,44,"['email', 'phone']",t,t,Near West Side,41.86873715092078,-87.66138288515468,Private room in rental unit,Private room,2,1 bath,1.0,32,730,32,32,730,730,32.0,730.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,44,2,42,0,
1891655895799029845,1196559497,2019-09-30,"Chicago, IL",within an hour,100%,95%,f,Washington Park,6,6,"['email', 'phone']",t,t,Washington Park,41.78607,-87.61936,Private room in rental unit,Private room,2,1 shared bath,2.0,2,30,2,2,30,30,2.0,30.0,t,0,0,0,0,28,14,0,2020-02-07,2023-11-12,4.72,4.9,4.83,4.62,4.86,4.17,4.62,f,6,2,4,0,0.6
78094669,1521551465,2020-12-16,,within a day,88%,80%,f,Near West Side,44,44,"['email', 'phone']",t,t,Lincoln Park,41.93074,-87.66976,Private room in rental unit,Private room,2,1 private bath,1.0,32,730,32,32,730,730,32.0,730.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,44,2,42,0,
103082081,147620083,2015-06-27,"Chicago, IL",within an hour,100%,100%,t,Avondale,1,3,"['email', 'phone']",t,t,Avondale,41.93264,-87.72496,Entire rental unit,Entire home/apt,7,1 bath,4.0,2,1125,2,3,1125,1125,2.4,1125.0,t,0,0,0,0,37,12,2,2020-11-29,2023-12-15,4.82,4.89,4.63,4.84,4.95,4.82,4.87,f,1,1,0,0,1.0
7566943,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8849796,-87.6611185,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,2,2,0,2023-04-01,2023-05-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,643,643,0,0,0.23
1474028190515412887,7506561,2012-03-07,"Chicago, IL",within a few hours,100%,80%,t,River West,3,5,"['email', 'phone', 'work_email']",t,t,West Town,41.89821,-87.6572,Entire condo,Entire home/apt,10,2 baths,4.0,2,1125,2,7,1125,1125,2.1,1125.0,t,22,52,82,350,209,18,0,2013-12-27,2023-10-16,4.79,4.79,4.76,4.93,4.94,4.81,4.69,f,2,2,0,0,1.72
1993227963600631939,1829752947,2022-05-04,,within an hour,100%,,f,Woodlawn,37,37,"['email', 'phone']",t,t,Woodlawn,41.78204827354708,-87.5923109201771,Private room in rental unit,Private room,1,2 baths,1.0,32,365,32,32,365,365,32.0,365.0,t,0,0,0,176,0,0,0,,,,,,,,,,f,37,1,36,0,
76871301,161278361,2015-08-02,"Chicago, IL",within an hour,100%,99%,t,Wrigleyville,8,9,"['email', 'phone']",t,t,Lake View,41.94891,-87.6588,Entire serviced apartment,Entire home/apt,10,1 bath,3.0,2,365,2,2,1125,1125,2.0,1125.0,t,30,56,84,99,305,30,0,2016-08-05,2023-11-03,4.85,4.91,4.85,4.95,4.92,4.95,4.82,f,7,7,0,0,3.4
1734607826445712885,102666147,2015-01-05,"Chicago, IL",within a few hours,100%,80%,f,Rogers Park,1,2,"['email', 'phone']",t,t,Rogers Park,42.00591,-87.65772,Private room in rental unit,Private room,2,1 shared bath,1.0,4,1125,4,4,1125,1125,4.0,1125.0,t,13,43,73,332,17,5,0,2022-04-24,2023-08-13,4.76,4.94,4.47,4.94,4.88,4.71,4.82,f,1,0,1,0,0.84
1810090523658955337,952213537,2019-01-21,"Atlanta, GA",within an hour,100%,100%,t,Vine City,25,42,"['email', 'phone']",t,f,Lincoln Park,41.93168,-87.63169,Boat,Entire home/apt,4,1 bath,2.0,32,365,32,32,1125,1125,32.0,1125.0,t,0,21,51,326,0,0,0,,,,,,,,,,t,1,1,0,0,
2060826605706105615,689609971,2018-02-08,"Chicago, IL",,,,f,,3,5,"['email', 'phone', 'work_email']",t,t,West Town,41.8978,-87.68158,Entire rental unit,Entire home/apt,6,1 bath,2.0,2,1125,2,2,1125,1125,2.0,1125.0,t,19,39,69,308,535,63,2,2016-04-20,2023-11-26,4.81,4.9,4.8,4.95,4.9,4.88,4.82,f,3,3,0,0,5.73
70299399,94014897,2014-11-08,"Chicago, IL",within an hour,100%,85%,f,Lincoln Square,1,2,"['email', 'phone', 'work_email']",t,t,Lincoln Square,41.96555,-87.68124,Entire rental unit,Entire home/apt,4,1 bath,2.0,1,4,2,2,1125,1125,2.0,1125.0,t,25,55,84,84,82,23,0,2018-04-01,2023-10-22,4.99,4.99,5.0,5.0,5.0,4.96,4.85,f,1,1,0,0,1.18
32605569,223562523,2016-01-24,"Chicago, IL",within an hour,100%,100%,f,Edgewater Glen,1,1,"['email', 'phone']",t,f,Edgewater,41.992912,-87.663963,Entire rental unit,Entire home/apt,12,2 baths,8.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,68,34,0,2022-03-06,2023-10-23,4.91,4.84,4.9,4.96,4.88,4.99,4.8,f,1,1,0,0,3.12
1972655133188248381,118061393,2015-03-17,"Chicago, IL",,,,f,Grand Crossing,1,1,"['email', 'phone']",t,t,Greater Grand Crossing,41.7604,-87.618,Entire bungalow,Entire home/apt,7,4.5 baths,3.0,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,1,0,0,
1920603320343996851,1846178027,2022-05-29,"Chicago, IL",within a few hours,100%,67%,f,Park Manor,3,3,"['email', 'phone']",t,t,Woodlawn,41.77163588821536,-87.61023309023274,Private room in rental unit,Private room,2,2 baths,1.0,2,365,2,2,1125,1125,2.0,1125.0,t,30,60,90,269,1,1,1,2023-12-09,2023-12-09,4.0,5.0,5.0,5.0,5.0,4.0,4.0,f,3,0,3,0,1.0
100727855,126175417,2015-04-19,"Chicago, IL",within an hour,100%,99%,t,North Park,3,3,"['email', 'phone']",t,t,North Park,41.9841,-87.71603,Entire home,Entire home/apt,2,2 baths,1.0,2,365,2,2,365,365,2.0,365.0,t,18,31,31,32,10,7,0,2019-06-02,2023-10-12,5.0,4.9,4.9,5.0,5.0,4.8,4.9,f,3,2,1,0,0.18
87029787,844824563,2018-08-22,"Chicago, IL",within an hour,100%,96%,t,Bucktown,3,3,"['email', 'phone']",t,f,Logan Square,41.91875,-87.67833,Entire condo,Entire home/apt,4,1 bath,2.0,2,365,2,2,365,365,2.0,365.0,t,0,0,0,0,50,42,0,2022-10-25,2023-11-05,4.87,4.92,4.88,4.92,5.0,4.98,4.81,f,3,3,0,0,3.57
1753818043510478915,611440707,2017-10-01,"Chicago, IL",within an hour,100%,100%,f,Irving Park,1,1,"['email', 'phone', 'work_email']",t,t,Irving Park,41.94428,-87.72801,Entire rental unit,Entire home/apt,6,1 bath,4.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,72,22,0,2021-04-13,2023-10-22,4.97,4.93,4.94,4.99,4.97,4.9,4.9,t,1,1,0,0,2.2
1500414934782080899,43670371,2013-12-30,"Chicago, IL",within an hour,100%,100%,f,Garfield Park,9,13,"['email', 'phone']",t,t,East Garfield Park,41.8871338,-87.714317,Entire rental unit,Entire home/apt,6,1 bath,1.0,2,1125,2,2,1125,1125,2.0,1125.0,t,12,42,72,347,16,16,0,2023-07-06,2023-11-04,4.56,4.69,4.81,4.94,4.69,4.19,4.44,f,9,9,0,0,2.89
105475225,906331579,2018-11-19,"Chicago, IL",within an hour,100%,98%,f,Back of the Yards,30,41,"['email', 'phone']",t,t,New City,41.80084238698362,-87.64445415358895,Private room in rental unit,Private room,2,1 shared bath,1.0,32,365,32,32,1125,1125,32.0,1125.0,t,1,1,1,262,1,1,0,2023-10-31,2023-10-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,30,3,27,0,0.61
1321645318709870355,47915177,2014-02-05,"Chicago, IL",,,100%,f,South Loop/Printers Row,1,2,"['email', 'phone']",t,t,Near South Side,41.86647,-87.62037,Entire condo,Entire home/apt,2,1 bath,1.0,32,1125,32,32,1125,1125,32.0,1125.0,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,1,0,0,
70068409,35626137,2013-09-18,"Chicago, IL",within a day,50%,,f,Lincoln Park,1,2,"['email', 'phone', 'work_email']",t,t,Lincoln Park,41.92053937383776,-87.643862518132,Entire home,Entire home/apt,16,5.5 baths,5.0,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
55744507,1581996089,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85415,-87.62515,Entire rental unit,Entire home/apt,6,2 baths,3.0,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,51,24,2,2022-04-24,2023-11-26,4.88,4.92,4.87,4.96,5.0,4.63,4.71,t,74,74,0,0,2.53
1770728724935823311,132511539,2015-05-11,"Chicago, IL",within an hour,100%,58%,t,River North,19,147,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8958,-87.63306,Entire serviced apartment,Entire home/apt,4,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,180,1,1,0,2023-08-04,2023-08-04,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,19,19,0,0,0.22
31403717,717472091,2018-03-19,"Chicago, IL",within an hour,100%,98%,t,Old Town,13,19,"['email', 'phone']",t,t,Near North Side,41.90018,-87.62185,Entire condo,Entire home/apt,6,2 baths,2.0,2,1125,2,5,1125,1125,3.8,1125.0,t,15,38,52,52,129,37,3,2019-03-16,2023-11-30,4.88,4.88,4.84,4.97,4.98,5.0,4.8,f,11,9,2,0,2.23
1330534195136476941,511029481,2017-04-26,"Chicago, IL",within an hour,100%,100%,t,Lakeview,1,1,"['email', 'phone']",t,t,Lake View,41.94661,-87.65398,Entire condo,Entire home/apt,12,2.5 baths,7.0,2,60,2,2,60,60,2.0,60.0,t,0,0,0,0,117,24,2,2017-05-21,2023-12-10,4.98,4.99,4.93,4.98,4.99,4.99,4.85,f,1,1,0,0,1.46
